9782746043060;Java et Eclipse;2;Étagère E53;Authors (Autheurs): Henri Laugié\nPublisher (Editeur): Ediciones ENI\nPublished date (Date de publication): 2008\nCategories (Catégories): \nLanguage (Langue): fr\nDescription (Description): \nPage count (Nombre de pages): 268;http://bks2.books.google.fr/books?id=ds5ydfnouz4C&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE73QJIukkUzj7YOKVZVkiKDZHObL-9HxmOuBaqm0HquVuKKGmDqGmyXmL1x9tMSqTbzaZdUeae3QwD2pGIa1eCFDZYtvyt5-kvA5hdK3r2mOWHlUnvVj-Rv0ppArkUa0Bxk8ZbJO\n
9781935182702;Scala in Depth;2;Étagère E53;Authors (Autheurs): Tom Kleenex, Joshua D. Suereth\nPublisher (Editeur): Manning Publications Company\nPublished date (Date de publication): 2012-05-24\nCategories (Catégories): \nLanguage (Langue): en\nDescription (Description): Presents an introduction to the Scala programming language which is an abbreviated version of object-orientated programming combined with the power of concurrency capable of running on the Java Virtual Machine.\nPage count (Nombre de pages): 304;http://bks6.books.google.fr/books?id=4VCfSgAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE72y8eV407cO02CEfLN1ZeLAW8bAXcHDMrtV3I9zo-pSk336Bh5eaI-shirsOo7bNEZUciLaNeanNKiNX0CSW8TRsuj7c1nEGU6tC1o5d9vOz7Z1RPTcEqjGlnx-T9tDhIMnuR9o
9782100526352;La programmation objet en Java - Cours et exercices corrigés - Livre+compléments en ligne;1;Étagère E53;Authors (Autheurs): Michel Divay\nPublisher (Editeur): Dunod\nPublished date (Date de publication): 2006-08-28\nCategories (Catégories): Computers\nLanguage (Langue): fr\nDescription (Description): Cet ouvrage d'initiation à Java et à la programmation orientée objet (POO) s'adresse aux étudiants en IUT, BTS et licences d'informatique qui découvrent ce langage. Issu du cours enseigné par l'auteur il comporte un vaste choix d'exercices corrigés et d'applications ludiques (comme la création d'un visionneuse). Les codes source associés, ainsi que les outils de développement sont disponibles sur un site web. L'auteur aborde les concepts les plus novateurs et intéressants en Java (la programmation orientée objet, les interfaces graphiques, etc.). Il s'appuie sur les outils les plus reconnus (AWT, Swing, JTree, etc.).\nPage count (Nombre de pages): 464;http://bks1.books.google.fr/books?id=shYNoNY9lxwC&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE71XJJ4QiuoxDr-2FHZ1oFYC7ORJJpMJ-xt4bY6vUDnQoSZ9TpMh1FRWHXa-YYH7yUjUNlIK5O1oscB8EVO8Olfg70fLvVYYLQB0vomLFB8FPmTnifKxFxlU54Jl28w00wkguiSF
9782100553228;Algorithmique et programmation en Java - 3ème édition - Cours et exercices corrigés;2;Étagère E53;Authors (Autheurs): Vincent Granet\nPublisher (Editeur): Dunod\nPublished date (Date de publication): 2010-04-07\nCategories (Catégories): Computers\nLanguage (Langue): fr\nDescription (Description): Cet ouvrage est une introduction à l'algorithmique et à la programmation impérative et orientée objets. L'auteur met l'accent sur les notions de validité et de fiabilité en s'appuyant sur des notations formelles. Tous les algorithmes et les structures de données sont traduits et présentés en Java. La grande originalité de ce cours est d'adopter un déroulé très classique, ce qui permet à un enseignant ayant utilisé jusqu'ici le Pascal ou le C de \""basculer\"" sans douleur vers Java. Cette troisième édition rend compte des évolutions récentes du langage Java.\nPage count (Nombre de pages): 416;http://bks6.books.google.fr/books?id=PMgF4PUyZQUC&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE71I5exQhTM-ZLhvWTFs1URZ1Sx7EUgYdrzC_y9a0oYjlldo-WtMhnrDS1uv2bynrfoUxQCQCk4-NaXnbWGo4v7-M_Vm6TzOSZRpDK81roeBf92FwlhWcwRg61K1YjBj3vWGxVgq
9780981531601;Programming in Scala;3;Étagère E53;Authors (Autheurs): Martin Odersky, Lex Spoon, Bill Venners\nPublisher (Editeur): Artima Incorporated\nPublished date (Date de publication): 2008\nCategories (Catégories): Computers\nLanguage (Langue): en\nDescription (Description): Presents an introduction to the new programming language for the Java Platform.\nPage count (Nombre de pages): 736;http://bks0.books.google.fr/books?id=MFjNhTjeQKkC&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE702eR8iEgE-Hu2sCab6oI4MsL9PsqjxqcnX-9jAHj7xpiPzhd2sF03CMyfhwqWdNOmh56dafobL0nAEexJYC_ircgdB-r0XUDDugBZgTFxGNj46MQH5sHPQbVX-VIzn0mhKqSmQ\n
9781430219897;Beginning Scala;1;Étagère E53;Authors (Autheurs): David Pollak\nPublisher (Editeur): Apress\nPublished date (Date de publication): 2009-05-25\nCategories (Catégories): Computers\nLanguage (Langue): en\nDescription (Description): The open source Scala language is a Java-based dynamic scripting, functional programming language. Moreover, this highly scalable scripting language lends itself well to building cloud-based/deliverable Software as a Service (SaaS) online applications. Written by Lift Scala web framework founder and lead Dave Pollak, Beginning Scala takes a down-to-earth approach to teaching Scala that leads you through simple examples that can be combined to build complex, scalable systems and applications. This book introduces you to the Scala programming language and then guides you through Scala constructs and libraries that allow small and large teams to assemble small components into high-performance, scalable systems. You will learn why Scala is becoming the language of choice for Web 2.0 companies such as Twitter as well as enterprises such as Seimens and SAP. What you’ll learn Get running with the Scala programming language for functional Java, Java-based, and cloud-based/deliverable applications development, and more. Understand the basic syntax and mechanisms for writing Scala programs. Discover the techniques for and advantages of using immutable data structures. Create functional programming techniques for defining and managing concurrency. Use a complex type system and traits to define object-oriented programs. Work with Scala constructs and libraries that allow teams of any size to assemble small components into high-performance, scalable systems. Build complex systems based on the simple examples learned along the way through this book. Who this book is for Java developers looking to reduce boilerplate, improve team performance, improve interteam dynamics, and build more scalable and robust systems. Also, this book will appeal to Java developers looking to do cloud-based development. Lastly, Ruby, Python, and Groovy programmers looking for a higher performance and a more robust language will benefit. Table of Contents About Scala and How to Install It Scala Syntax, Scripts, and Your First Scala Programs Collections and the Joy of Immutability Fun with Functions, and Never Having to Close That JDBC Connection Pattern Matching Actors and Concurrency Traits and Types and Gnarly Stuff for Architects Parsers—Because BNF Is Not Just for Academics Anymore Scaling Your Team\nPage count (Nombre de pages): 350;http://bks8.books.google.fr/books?id=Qt-bRFetWw0C&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE71YyFjBnH_NEyR_B3WBVkg89OYOlkNlAiH8MX_urv4muJ67BbUhgdTDnrlB1MlblI8Y3sEXko0q29g700k7qNjk2DLjG14W_1R6DCv_hGn2j4vwORYRgqiv45km54DlOYr3wXOZ
9781449379261;Programming Scala;3;Étagère E53;Authors (Autheurs): Dean Wampler, Alex Payne\nPublisher (Editeur): O'Reilly Media\nPublished date (Date de publication): 2009-10-06\nCategories (Catégories): Computers\nLanguage (Langue): en\nDescription (Description): Learn how to be more productive with Scala, a new multi-paradigm language for the Java Virtual Machine (JVM) that integrates features of both object-oriented and functional programming. With this book, you'll discover why Scala is ideal for highly scalable, component-based applications that support concurrency and distribution. Programming Scala clearly explains the advantages of Scala as a JVM language. You'll learn how to leverage the wealth of Java class libraries to meet the practical needs of enterprise and Internet projects more easily. Packed with code examples, this book provides useful information on Scala's command-line tools, third-party tools, libraries, and available language-aware plugins for editors and IDEs. Learn how Scala's succinct and flexible code helps you program faster Discover the notable improvements Scala offers over Java's object model Get a concise overview of functional programming, and learn how Scala's support for it offers a better approach to concurrency Know how to use mixin composition with traits, pattern matching, concurrency with Actors, and other essential features Take advantage of Scala's built-in support for XML Learn how to develop domain-specific languages Understand the basics for designing test-driven Scala applications\nPage count (Nombre de pages): 450;http://bks8.books.google.fr/books?id=mincYfsQleMC&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE70OtwYI4_5hdnQnShmWxV1-uDekwMTrEE5ydyY79EdqSWZBRAo_wCGFGajK2G1Vl79HEploDseMERfWIU3suE1WsSLgIsyILMCaH7s22evM-aJnQ87vf9-AY9uglGhEEmpJhDiE
9781449360337;Testing in Scala;1;Étagère E53;Authors (Autheurs): Daniel Hinojosa\nPublisher (Editeur): O'Reilly Media\nPublished date (Date de publication): 2013-01-24\nCategories (Catégories): Computers\nLanguage (Langue): en\nDescription (Description): If you build your Scala application through Test-Driven Development, you’ll quickly see the advantages of testing before you write production code. This hands-on book shows you how to create tests with ScalaTest and the Specs2—two of the best testing frameworks available—and how to run your tests in the Simple Build Tool (SBT) designed specifically for Scala projects. By building a sample digital jukebox application, you’ll discover how to isolate your tests from large subsystems and networks with mocking code, and how to use the ScalaCheck library for automated specification-based testing. If you’re familiar with Scala, Ruby, or Python, this book is for you. Get an overview of Test-Driven Development Start a simple project with SBT and create tests before you write code Dive into SBT’s basic commands, interactive mode, packaging, and history Use ScalaTest both in the command line and with SBT, and learn how to incorporate JUnit and TestNG Work with the Specs2 framework, including Specification styles, matchers DSLs, and Data Tables Understand mocking by using Java frameworks EasyMock and Mockito, and the Scala-only framework ScalaMock Automate testing by using ScalaCheck to generate fake data\nPage count (Nombre de pages): 166;http://bks7.books.google.fr/books?id=bprBeX9_EbAC&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE71c_OYa_ZUNd-7ckmt_Z52kJRB4ML-a9YcH4n5tZquJBn-BGVvn3XD78pHiuYTcoNY8u4AfRo_EYsLjpmZIgovr6RsFCYTevJPqEYyayABpbtYFjCW-_YpHi0TzxzlDAcyScMbf
9782746068353;C++, Les fondamentaux du langage;2;Étagère E53;Authors (Autheurs): Brice-Arnaud Guérin\nPublisher (Editeur): \nPublished date (Date de publication): 2011-10-10\nCategories (Catégories): \nLanguage (Langue): fr\nDescription (Description): \nPage count (Nombre de pages): 364;http://bks9.books.google.fr/books?id=aC7DJAU1DgcC&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE72BBygH-9-eMAtvWWBjueEAo0bNjKS0F3bAze73DM9hQJ_B3Fo4ktqOEUO1uc6ZR9Ytl4vTAlNa6bpvcXPHTKgJCCCLhcsKBR-ra3mdtS8KELmxW2vRasM_hG3PFJqejnmf1phM
9782841772551;C++;2;Étagère E53;Authors (Autheurs): Kyle Loudon\nPublisher (Editeur): O'Reilly Editions\nPublished date (Date de publication): 2003\nCategories (Catégories): \nLanguage (Langue): fr\nDescription (Description): C++ est un langage d'une grande richesse. Ses fonctionnalités sont puissantes : programmation orientée objet, fonctions en ligne, surcharge de fonctions et d'opérateurs, etc... Ainsi, ce livre de poche s'attache à présenter le langage et en décrit les fonctionnalités les plus utilisées. Ce guide couvre notamment les sujets suivants : les instructions et les directives du préprocesseur, les espaces de noms, les modèles de programmation et la gestion des exceptions, les classes et l'héritage, la gestion de la mémoire, les types et leur conversion. C++-précis & concis sera une aide précieuse pour les développeurs en C++ de tous niveaux. Qui plus est, pour ceux qui viennent de java et de C, il facilitera le passage d'un langage à l'autre.\nPage count (Nombre de pages): 140;http://bks0.books.google.fr/books?id=UcWaDclx8HIC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE73cC2klSNnSwxCjYesZKipkUAqBJ6EqMZiXt80osPzq_BmBCokIaX8iTd92yE-LVtmMUu-ZtjgqqO0f37XnNvu5IP009g3wVnurLFkNYjlnJjOQGqpFfmOZIPmGB7Ev-7AWZe8j
9782212043143;C++ pour les programmeurs C;1;Étagère E53;Authors (Autheurs): Claude Delannoy\nPublisher (Editeur): Eyrolles\nPublished date (Date de publication): 2011-07-07\nCategories (Catégories): Science\nLanguage (Langue): fr\nPage count (Nombre de pages): 602;http://bks7.books.google.fr/books?id=NXeN3MphKegC&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE702r3uxjEnvr54Ov2J5Xd8jzRB9vp9hutK6z1PJA9eWVhVzH2CWMFzDiYpL_GSTJ-SJ6hEPobCcCpXhbJwVGtNjJGgzrphgDyFkXTojayMPDXuMR2Tu56Jquvy0qGe9vykjQ11h
9782212043068;Apprendre le C++;2;Étagère E53;Authors (Autheurs): Claude Delannoy\nPublisher (Editeur): Eyrolles\nPublished date (Date de publication): 2011-07-07\nCategories (Catégories): Computers\nLanguage (Langue): fr\nDescription (Description): Acquérir une parfaite maîtrise du C++ et de la programmation objet Apprendre le C++ succède au grand classique de Claude Delannoy, Programmer en langage C++, qui s'est imposé au fil de ses six éditions successives comme la référence en langue française sur ce langage. Alors que ce dernier avait été conçu pour les programmeurs C souhaitant migrer vers le C++, Apprendre le C++ ne suppose aucune connaissance préalable du langage C et répond parfaitement aux besoins des programmeurs issus d'autres environnements (Visual Basic, Delphi, Java, langages de scripts, de développement Web...) Après une présentation détaillée de la syntaxe de base du langage (types de données, opérateurs, instructions de contrôle, fonctions, tableaux, pointeurs...), l'auteur insiste tout particulièrement sur la bonne compréhension des concepts objet et sur l'acquisition de méthodes de programmation rigoureuses. Entièrement fondé sur la norme ANSI/ISO, l'ouvrage couvre tous les aspects du langage et de sa bibliothèque standard (STL ou Standard Template Library), et traite en profondeur des points les plus délicats auxquels est confronté un programmeur C++ lors de la création de ses propres classes et de la conception d'applications professionnelles. Chaque notion nouvelle et chaque fonction du langage est illustrée de programmes complets dont le code source est fourni sur le site www.editions-eyrolles.com. Tout au long de l'ouvrage, des notes soulignent les différences majeures entre le C++ et Java, de manière à établir des passerelles entre les deux langages.\nPage count (Nombre de pages): 760;http://bks9.books.google.fr/books?id=PHe5FklRPlUC&printsec=frontcover&img=1&zoom=1&edge=curl&imgtk=AFLRE70MFFLwAtDF7ARMr7AHjytCwE30o3yAkEI01cw_QtvLS93t3Z2D-uWwiFMIEhB0G0Re65pWbXY6UeHc3S0hEi0hCYyyK8FGDy7SvsqVQU4xLoVLKwlgNDtdyh78FYbp3SetijVq
